hedef,ufuk,sera,esik_turu,mevsim,kural,esik,yon,risk,aksiyon,kisit,guven,guven_gerekce,aralik_genislik,kaynak
EC_slab1,6h,IUACAAS,ZARF,ilkbahar,EC_slab1 < 4.500,4.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,IUACAAS,ZARF,ilkbahar,EC_slab1 > 5.900,5.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,IUACAAS,ZARF,kis,EC_slab1 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,IUACAAS,ZARF,kis,EC_slab1 > 5.300,5.3,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,IUACAAS,ZARF,tumu,EC_slab1 < 4.500,4.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab1,6h,IUACAAS,ZARF,tumu,EC_slab1 > 5.800,5.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab1,6h,Reference,ZARF,ilkbahar,EC_slab1 < 4.900,4.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,Reference,ZARF,ilkbahar,EC_slab1 > 7.000,7.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,Reference,ZARF,kis,EC_slab1 < 4.800,4.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,Reference,ZARF,kis,EC_slab1 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,Reference,ZARF,tumu,EC_slab1 < 4.800,4.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab1,6h,Reference,ZARF,tumu,EC_slab1 > 6.500,6.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab1,6h,TUMU,HASAR,tumu,EC_slab1 > 8.0,8.0,yuksek,"Kok bolgesinde ozmotik stres, su alimi engellenir",Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,literatur (TASLAK — teyit edilecek)
EC_slab1,6h,TheAutomators,ZARF,ilkbahar,EC_slab1 < 4.700,4.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,TheAutomators,ZARF,ilkbahar,EC_slab1 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,TheAutomators,ZARF,kis,EC_slab1 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,TheAutomators,ZARF,kis,EC_slab1 > 6.000,6.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,"veri (sera p5-p95, mevsim ici)"
EC_slab1,6h,TheAutomators,ZARF,tumu,EC_slab1 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab1,6h,TheAutomators,ZARF,tumu,EC_slab1 > 6.000,6.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.98, aralik/deger %12",0.609,veri (sera p5-p95)
EC_slab2,3h,AICU,ZARF,ilkbahar,EC_slab2 < 4.400,4.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,AICU,ZARF,ilkbahar,EC_slab2 > 5.800,5.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,AICU,ZARF,kis,EC_slab2 < 4.900,4.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,AICU,ZARF,kis,EC_slab2 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,AICU,ZARF,tumu,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,AICU,ZARF,tumu,EC_slab2 > 6.000,6.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Automatoes,ZARF,ilkbahar,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Automatoes,ZARF,ilkbahar,EC_slab2 > 5.700,5.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Automatoes,ZARF,kis,EC_slab2 < 3.800,3.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Automatoes,ZARF,kis,EC_slab2 > 5.000,5.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Automatoes,ZARF,tumu,EC_slab2 < 3.900,3.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Automatoes,ZARF,tumu,EC_slab2 > 5.600,5.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Digilog,ZARF,ilkbahar,EC_slab2 < 4.400,4.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Digilog,ZARF,ilkbahar,EC_slab2 > 8.100,8.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Digilog,ZARF,kis,EC_slab2 < 4.300,4.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Digilog,ZARF,kis,EC_slab2 > 6.700,6.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Digilog,ZARF,tumu,EC_slab2 < 4.300,4.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Digilog,ZARF,tumu,EC_slab2 > 7.900,7.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,IUACAAS,ZARF,ilkbahar,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,IUACAAS,ZARF,ilkbahar,EC_slab2 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,IUACAAS,ZARF,kis,EC_slab2 < 4.800,4.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,IUACAAS,ZARF,kis,EC_slab2 > 5.700,5.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,IUACAAS,ZARF,tumu,EC_slab2 < 4.700,4.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,IUACAAS,ZARF,tumu,EC_slab2 > 5.900,5.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Reference,ZARF,ilkbahar,EC_slab2 < 4.900,4.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Reference,ZARF,ilkbahar,EC_slab2 > 7.500,7.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Reference,ZARF,kis,EC_slab2 < 4.500,4.5,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Reference,ZARF,kis,EC_slab2 > 6.400,6.4,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,Reference,ZARF,tumu,EC_slab2 < 4.700,4.7,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,Reference,ZARF,tumu,EC_slab2 > 6.600,6.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,TUMU,HASAR,tumu,EC_slab2 > 8.0,8.0,yuksek,"Kok bolgesinde ozmotik stres, su alimi engellenir",Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,literatur (TASLAK — teyit edilecek)
EC_slab2,3h,TheAutomators,ZARF,ilkbahar,EC_slab2 < 4.200,4.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,TheAutomators,ZARF,ilkbahar,EC_slab2 > 5.600,5.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,TheAutomators,ZARF,kis,EC_slab2 < 4.200,4.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,TheAutomators,ZARF,kis,EC_slab2 > 5.000,5.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,"veri (sera p5-p95, mevsim ici)"
EC_slab2,3h,TheAutomators,ZARF,tumu,EC_slab2 < 4.200,4.2,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,3h,TheAutomators,ZARF,tumu,EC_slab2 > 5.500,5.5,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.94, aralik/deger %9",0.452,veri (sera p5-p95)
EC_slab2,6h,AICU,ZARF,ilkbahar,EC_slab2 < 4.400,4.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,AICU,ZARF,ilkbahar,EC_slab2 > 5.800,5.8,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,AICU,ZARF,kis,EC_slab2 < 4.900,4.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,AICU,ZARF,kis,EC_slab2 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,AICU,ZARF,tumu,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,AICU,ZARF,tumu,EC_slab2 > 6.000,6.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,Automatoes,ZARF,ilkbahar,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Automatoes,ZARF,ilkbahar,EC_slab2 > 5.700,5.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Automatoes,ZARF,kis,EC_slab2 < 3.800,3.8,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Automatoes,ZARF,kis,EC_slab2 > 5.000,5.0,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Automatoes,ZARF,tumu,EC_slab2 < 3.900,3.9,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,Automatoes,ZARF,tumu,EC_slab2 > 5.600,5.6,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,Digilog,ZARF,ilkbahar,EC_slab2 < 4.400,4.4,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Digilog,ZARF,ilkbahar,EC_slab2 > 8.100,8.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Digilog,ZARF,kis,EC_slab2 < 4.300,4.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Digilog,ZARF,kis,EC_slab2 > 6.700,6.7,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,Digilog,ZARF,tumu,EC_slab2 < 4.300,4.3,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,Digilog,ZARF,tumu,EC_slab2 > 7.900,7.9,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,veri (sera p5-p95)
EC_slab2,6h,IUACAAS,ZARF,ilkbahar,EC_slab2 < 4.600,4.6,dusuk,Bu seranin normal calisma araliginin altina iniyor,Besin cozeltisi konsantrasyonunu artir,Ani artis kok sokuna yol acabilir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
EC_slab2,6h,IUACAAS,ZARF,ilkbahar,EC_slab2 > 6.100,6.1,yuksek,Bu seranin normal calisma araliginin ustune cikiyor,Sulama siklığini artir veya drenaj oranini yukselt,Fazla sulama su israfi ve besin yikanmasi yaratir,SAYISAL,"kapsama 0.99, aralik/deger %17",0.864,"veri (sera p5-p95, mevsim ici)"
